username,following,followers,likes,video_views,video_link,scrap_date,scrap_time
omfgitsrama,291,1100000,35000000,289800.0,https://www.tiktok.com/@omfgitsrama/video/7075490563536997674,2022-04-01,00:51:11.532243
omfgitsrama,291,1100000,35000000,1800000.0,https://www.tiktok.com/@omfgitsrama/video/7075448041595047211,2022-04-01,00:51:11.568229
omfgitsrama,291,1100000,35000000,1200000.0,https://www.tiktok.com/@omfgitsrama/video/7075117325816581419,2022-04-01,00:51:11.604812
omfgitsrama,291,1100000,35000000,302700.0,https://www.tiktok.com/@omfgitsrama/video/7075101586837474603,2022-04-01,00:51:11.644413
omfgitsrama,291,1100000,35000000,338200.0,https://www.tiktok.com/@omfgitsrama/video/7075026506409315627,2022-04-01,00:51:11.681008
omfgitsrama,291,1100000,35000000,142000.0,https://www.tiktok.com/@omfgitsrama/video/7074966150014143786,2022-04-01,00:51:11.718442
omfgitsrama,291,1100000,35000000,228000.0,https://www.tiktok.com/@omfgitsrama/video/7074726998077148462,2022-04-01,00:51:11.754847
omfgitsrama,291,1100000,35000000,455100.0,https://www.tiktok.com/@omfgitsrama/video/7074661039404551466,2022-04-01,00:51:11.793306
omfgitsrama,291,1100000,35000000,721600.0,https://www.tiktok.com/@omfgitsrama/video/7074601870815382830,2022-04-01,00:51:11.829949
omfgitsrama,291,1100000,35000000,676900.0,https://www.tiktok.com/@omfgitsrama/video/7074311909884972330,2022-04-01,00:51:11.867815
omfgitsrama,291,1100000,35000000,302500.0,https://www.tiktok.com/@omfgitsrama/video/7074292713709129006,2022-04-01,00:51:11.906898
omfgitsrama,291,1100000,35000000,1200000.0,https://www.tiktok.com/@omfgitsrama/video/7074216101835574574,2022-04-01,00:51:11.943608
omfgitsrama,291,1100000,35000000,826400.0,https://www.tiktok.com/@omfgitsrama/video/7073977387934944554,2022-04-01,00:51:11.980798
omfgitsrama,291,1100000,35000000,2800000.0,https://www.tiktok.com/@omfgitsrama/video/7073643590559288618,2022-04-01,00:51:12.020274
omfgitsrama,291,1100000,35000000,341000.0,https://www.tiktok.com/@omfgitsrama/video/7073618351242759467,2022-04-01,00:51:12.066755
omfgitsrama,291,1100000,35000000,842000.0,https://www.tiktok.com/@omfgitsrama/video/7073295363557444910,2022-04-01,00:51:12.113960
omfgitsrama,291,1100000,35000000,3100000.0,https://www.tiktok.com/@omfgitsrama/video/7073260685194464558,2022-04-01,00:51:12.154631
omfgitsrama,291,1100000,35000000,409900.0,https://www.tiktok.com/@omfgitsrama/video/7073213332727090475,2022-04-01,00:51:12.195141
omfgitsrama,291,1100000,35000000,721100.0,https://www.tiktok.com/@omfgitsrama/video/7072890025146338603,2022-04-01,00:51:12.234625
omfgitsrama,291,1100000,35000000,176100.0,https://www.tiktok.com/@omfgitsrama/video/7072757780440190254,2022-04-01,00:51:12.279067
omfgitsrama,291,1100000,35000000,912900.0,https://www.tiktok.com/@omfgitsrama/video/7072506057058258219,2022-04-01,00:51:12.324837
omfgitsrama,291,1100000,35000000,887800.0,https://www.tiktok.com/@omfgitsrama/video/7071987533462179114,2022-04-01,00:51:12.368910
omfgitsrama,291,1100000,35000000,1200000.0,https://www.tiktok.com/@omfgitsrama/video/7071751067817610539,2022-04-01,00:51:12.454316
omfgitsrama,291,1100000,35000000,1700000.0,https://www.tiktok.com/@omfgitsrama/video/7071401339049282859,2022-04-01,00:52:03.981903
omfgitsrama,291,1100000,35000000,495600.0,https://www.tiktok.com/@omfgitsrama/video/7071041974416969002,2022-04-01,00:52:04.019321
omfgitsrama,291,1100000,35000000,3600000.0,https://www.tiktok.com/@omfgitsrama/video/7070675348836371758,2022-04-01,00:52:04.055739
omfgitsrama,291,1100000,35000000,621700.0,https://www.tiktok.com/@omfgitsrama/video/7070304164143746350,2022-04-01,00:52:04.093391
omfgitsrama,291,1100000,35000000,11100000.0,https://www.tiktok.com/@omfgitsrama/video/7069883202302741803,2022-04-01,00:52:04.130771
omfgitsrama,291,1100000,35000000,4800000.0,https://www.tiktok.com/@omfgitsrama/video/7069497765029760302,2022-04-01,00:52:04.168026
omfgitsrama,291,1100000,35000000,1200000.0,https://www.tiktok.com/@omfgitsrama/video/7069400788367363374,2022-04-01,00:52:04.210402
omfgitsrama,291,1100000,35000000,1400000.0,https://www.tiktok.com/@omfgitsrama/video/7069166415349058858,2022-04-01,00:52:04.247242
omfgitsrama,291,1100000,35000000,445600.0,https://www.tiktok.com/@omfgitsrama/video/7069038742647917867,2022-04-01,00:52:04.284332
omfgitsrama,291,1100000,35000000,926800.0,https://www.tiktok.com/@omfgitsrama/video/7068797444284714286,2022-04-01,00:52:04.374519
omfgitsrama,291,1100000,35000000,762600.0,https://www.tiktok.com/@omfgitsrama/video/7068671052687166766,2022-04-01,00:52:04.413445
omfgitsrama,291,1100000,35000000,1000000.0,https://www.tiktok.com/@omfgitsrama/video/7068451644027194670,2022-04-01,00:52:04.450639
omfgitsrama,291,1100000,35000000,531200.0,https://www.tiktok.com/@omfgitsrama/video/7068434895240006959,2022-04-01,00:52:04.488799
omfgitsrama,291,1100000,35000000,1100000.0,https://www.tiktok.com/@omfgitsrama/video/7068080534475361583,2022-04-01,00:52:04.526075
omfgitsrama,291,1100000,35000000,1300000.0,https://www.tiktok.com/@omfgitsrama/video/7067929534883990830,2022-04-01,00:52:04.563178
omfgitsrama,291,1100000,35000000,1300000.0,https://www.tiktok.com/@omfgitsrama/video/7067630196672843055,2022-04-01,00:52:04.600440
omfgitsrama,291,1100000,35000000,2600000.0,https://www.tiktok.com/@omfgitsrama/video/7067319277015289135,2022-04-01,00:52:04.637696
omfgitsrama,291,1100000,35000000,2100000.0,https://www.tiktok.com/@omfgitsrama/video/7067189252848651567,2022-04-01,00:52:04.675259
omfgitsrama,291,1100000,35000000,5400000.0,https://www.tiktok.com/@omfgitsrama/video/7066841053340486959,2022-04-01,00:52:04.714102
omfgitsrama,291,1100000,35000000,454400.0,https://www.tiktok.com/@omfgitsrama/video/7066801335374679343,2022-04-01,00:52:04.750478
omfgitsrama,291,1100000,35000000,1500000.0,https://www.tiktok.com/@omfgitsrama/video/7066430367292591407,2022-04-01,00:52:04.788258
omfgitsrama,291,1100000,35000000,653500.0,https://www.tiktok.com/@omfgitsrama/video/7066406346467446063,2022-04-01,00:52:04.825988
omfgitsrama,291,1100000,35000000,1300000.0,https://www.tiktok.com/@omfgitsrama/video/7066159482082053423,2022-04-01,00:52:04.862892
omfgitsrama,291,1100000,35000000,4800000.0,https://www.tiktok.com/@omfgitsrama/video/7065741936535063855,2022-04-01,00:52:04.901896
omfgitsrama,291,1100000,35000000,1100000.0,https://www.tiktok.com/@omfgitsrama/video/7065694409391803695,2022-04-01,00:52:04.939579
omfgitsrama,291,1100000,35000000,821900.0,https://www.tiktok.com/@omfgitsrama/video/7065462590259940654,2022-04-01,00:52:04.977758
omfgitsrama,291,1100000,35000000,5300000.0,https://www.tiktok.com/@omfgitsrama/video/7065108735659658543,2022-04-01,00:52:05.019267
omfgitsrama,291,1100000,35000000,544800.0,https://www.tiktok.com/@omfgitsrama/video/7064737547468967214,2022-04-01,00:52:05.056240
omfgitsrama,291,1100000,35000000,9500000.0,https://www.tiktok.com/@omfgitsrama/video/7064258343090638127,2022-04-01,00:52:05.094033
omfgitsrama,291,1100000,35000000,1300000.0,https://www.tiktok.com/@omfgitsrama/video/7064012760866098478,2022-04-01,00:52:05.132527
omfgitsrama,291,1100000,35000000,1800000.0,https://www.tiktok.com/@omfgitsrama/video/7063865735034178863,2022-04-01,00:52:05.169832
omfgitsrama,291,1100000,35000000,10400000.0,https://www.tiktok.com/@omfgitsrama/video/7063480019904924975,2022-04-01,00:52:05.210943
omfgitsrama,291,1100000,35000000,572400.0,https://www.tiktok.com/@omfgitsrama/video/7063093856467701038,2022-04-01,00:52:05.249227
omfgitsrama,291,1100000,35000000,16900000.0,https://www.tiktok.com/@omfgitsrama/video/7062748272787541294,2022-04-01,00:52:05.287342
omfgitsrama,291,1100000,35000000,9300000.0,https://www.tiktok.com/@omfgitsrama/video/7062512745534491951,2022-04-01,00:52:05.324872
omfgitsrama,291,1100000,35000000,1300000.0,https://www.tiktok.com/@omfgitsrama/video/7062473339310345518,2022-04-01,00:52:05.362191
omfgitsrama,291,1100000,35000000,1200000.0,https://www.tiktok.com/@omfgitsrama/video/7062357303315451182,2022-04-01,00:52:05.399657
omfgitsrama,291,1100000,35000000,1500000.0,https://www.tiktok.com/@omfgitsrama/video/7062130142407249198,2022-04-01,00:52:05.439814
omfgitsrama,291,1100000,35000000,329300.0,https://www.tiktok.com/@omfgitsrama/video/7062085065668463918,2022-04-01,00:52:05.476510
omfgitsrama,291,1100000,35000000,491100.0,https://www.tiktok.com/@omfgitsrama/video/7062067688021069103,2022-04-01,00:52:05.514584
omfgitsrama,291,1100000,35000000,823700.0,https://www.tiktok.com/@omfgitsrama/video/7061673359477886255,2022-04-01,00:52:05.552041
omfgitsrama,291,1100000,35000000,588500.0,https://www.tiktok.com/@omfgitsrama/video/7061348110190234927,2022-04-01,00:52:05.589661
omfgitsrama,291,1100000,35000000,414200.0,https://www.tiktok.com/@omfgitsrama/video/7061318616268180783,2022-04-01,00:52:05.628767
omfgitsrama,291,1100000,35000000,443700.0,https://www.tiktok.com/@omfgitsrama/video/7061276877683576111,2022-04-01,00:52:05.667526
omfgitsrama,291,1100000,35000000,975500.0,https://www.tiktok.com/@omfgitsrama/video/7060966323953683758,2022-04-01,00:52:05.706990
omfgitsrama,291,1100000,35000000,14900000.0,https://www.tiktok.com/@omfgitsrama/video/7060494093973032239,2022-04-01,00:52:05.741201
omfgitsrama,291,1100000,35000000,4000000.0,https://www.tiktok.com/@omfgitsrama/video/7060287267616656687,2022-04-01,00:52:05.775810
omfgitsrama,291,1100000,35000000,338000.0,https://www.tiktok.com/@omfgitsrama/video/7060181528260726063,2022-04-01,00:52:05.814094
omfgitsrama,291,1100000,35000000,1700000.0,https://www.tiktok.com/@omfgitsrama/video/7060156131972468014,2022-04-01,00:52:05.857356
omfgitsrama,291,1100000,35000000,409900.0,https://www.tiktok.com/@omfgitsrama/video/7060115136090115374,2022-04-01,00:52:05.895950
omfgitsrama,291,1100000,35000000,1100000.0,https://www.tiktok.com/@omfgitsrama/video/7059921719468936495,2022-04-01,00:52:05.934577
omfgitsrama,291,1100000,35000000,255300.0,https://www.tiktok.com/@omfgitsrama/video/7059886253164023086,2022-04-01,00:52:05.973261
omfgitsrama,291,1100000,35000000,1100000.0,https://www.tiktok.com/@omfgitsrama/video/7059849036152491310,2022-04-01,00:52:06.011679
omfgitsrama,291,1100000,35000000,369900.0,https://www.tiktok.com/@omfgitsrama/video/7059565737618410799,2022-04-01,00:52:06.050696
omfgitsrama,291,1100000,35000000,253200.0,https://www.tiktok.com/@omfgitsrama/video/7059535306298805551,2022-04-01,00:52:06.089197
omfgitsrama,291,1100000,35000000,2200000.0,https://www.tiktok.com/@omfgitsrama/video/7059480826765118766,2022-04-01,00:52:06.127157
omfgitsrama,291,1100000,35000000,180800.0,https://www.tiktok.com/@omfgitsrama/video/7059415538719722799,2022-04-01,00:52:06.166894
omfgitsrama,291,1100000,35000000,360000.0,https://www.tiktok.com/@omfgitsrama/video/7059175234099940655,2022-04-01,00:52:06.205288
omfgitsrama,291,1100000,35000000,1100000.0,https://www.tiktok.com/@omfgitsrama/video/7058653919219731759,2022-04-01,00:52:06.245131
omfgitsrama,291,1100000,35000000,186300.0,https://www.tiktok.com/@omfgitsrama/video/7058632832813452590,2022-04-01,00:52:06.284171
omfgitsrama,291,1100000,35000000,387400.0,https://www.tiktok.com/@omfgitsrama/video/7058417807108869423,2022-04-01,00:52:06.323512
omfgitsrama,291,1100000,35000000,257700.0,https://www.tiktok.com/@omfgitsrama/video/7058378420207602990,2022-04-01,00:52:06.361478
omfgitsrama,291,1100000,35000000,1900000.0,https://www.tiktok.com/@omfgitsrama/video/7058284442611109167,2022-04-01,00:52:06.399976
omfgitsrama,291,1100000,35000000,407100.0,https://www.tiktok.com/@omfgitsrama/video/7058070359001746735,2022-04-01,00:52:06.437970
omfgitsrama,291,1100000,35000000,852800.0,https://www.tiktok.com/@omfgitsrama/video/7057996282102730031,2022-04-01,00:52:06.476813
omfgitsrama,291,1100000,35000000,401800.0,https://www.tiktok.com/@omfgitsrama/video/7057649136660909358,2022-04-01,00:52:06.515959
omfgitsrama,291,1100000,35000000,1900000.0,https://www.tiktok.com/@omfgitsrama/video/7057535074232700206,2022-04-01,00:52:06.554961
omfgitsrama,291,1100000,35000000,168400.0,https://www.tiktok.com/@omfgitsrama/video/7057510121601273135,2022-04-01,00:52:06.593822
omfgitsrama,291,1100000,35000000,223100.0,https://www.tiktok.com/@omfgitsrama/video/7057337854292397359,2022-04-01,00:52:06.638867
omfgitsrama,291,1100000,35000000,465600.0,https://www.tiktok.com/@omfgitsrama/video/7057290024559103278,2022-04-01,00:52:06.677372
omfgitsrama,291,1100000,35000000,2000000.0,https://www.tiktok.com/@omfgitsrama/video/7057236292039527727,2022-04-01,00:52:06.722944
omfgitsrama,291,1100000,35000000,2200000.0,https://www.tiktok.com/@omfgitsrama/video/7057208909110447406,2022-04-01,00:52:06.768136
omfgitsrama,291,1100000,35000000,263900.0,https://www.tiktok.com/@omfgitsrama/video/7057175044828728622,2022-04-01,00:52:06.806382
omfgitsrama,291,1100000,35000000,309600.0,https://www.tiktok.com/@omfgitsrama/video/7057155278139165999,2022-04-01,00:52:06.847661
omfgitsrama,291,1100000,35000000,1800000.0,https://www.tiktok.com/@omfgitsrama/video/7056920713986542894,2022-04-01,00:52:06.891319
omfgitsrama,291,1100000,35000000,223800.0,https://www.tiktok.com/@omfgitsrama/video/7056869603523218734,2022-04-01,00:52:06.939800
omfgitsrama,291,1100000,35000000,360500.0,https://www.tiktok.com/@omfgitsrama/video/7056795269006003502,2022-04-01,00:52:07.063441
omfgitsrama,291,1100000,35000000,511700.0,https://www.tiktok.com/@omfgitsrama/video/7056525514974137647,2022-04-01,00:52:07.111594
omfgitsrama,291,1100000,35000000,2300000.0,https://www.tiktok.com/@omfgitsrama/video/7056423487698947375,2022-04-01,00:52:07.153647
omfgitsrama,291,1100000,35000000,1800000.0,https://www.tiktok.com/@omfgitsrama/video/7056400220212645167,2022-04-01,00:52:07.192176
omfgitsrama,291,1100000,35000000,134300.0,https://www.tiktok.com/@omfgitsrama/video/7056239543615409454,2022-04-01,00:52:07.232757
omfgitsrama,291,1100000,35000000,995400.0,https://www.tiktok.com/@omfgitsrama/video/7056082008329702702,2022-04-01,00:52:07.285328
omfgitsrama,291,1100000,35000000,512600.0,https://www.tiktok.com/@omfgitsrama/video/7056047638990605615,2022-04-01,00:52:07.328407
omfgitsrama,291,1100000,35000000,676800.0,https://www.tiktok.com/@omfgitsrama/video/7055812833249856814,2022-04-01,00:52:07.374923
omfgitsrama,291,1100000,35000000,768900.0,https://www.tiktok.com/@omfgitsrama/video/7055781728870288687,2022-04-01,00:52:07.418592
omfgitsrama,291,1100000,35000000,472300.0,https://www.tiktok.com/@omfgitsrama/video/7055752448853511471,2022-04-01,00:52:07.458336
omfgitsrama,291,1100000,35000000,3800000.0,https://www.tiktok.com/@omfgitsrama/video/7055690865356049710,2022-04-01,00:52:07.498184
omfgitsrama,291,1100000,35000000,2400000.0,https://www.tiktok.com/@omfgitsrama/video/7055462982356241710,2022-04-01,00:52:07.535881
omfgitsrama,291,1100000,35000000,588100.0,https://www.tiktok.com/@omfgitsrama/video/7055445093913791791,2022-04-01,00:52:07.574712
omfgitsrama,291,1100000,35000000,397200.0,https://www.tiktok.com/@omfgitsrama/video/7055345152533040430,2022-04-01,00:52:07.615581
omfgitsrama,291,1100000,35000000,302800.0,https://www.tiktok.com/@omfgitsrama/video/7055307355734609199,2022-04-01,00:52:07.653763
omfgitsrama,291,1100000,35000000,493500.0,https://www.tiktok.com/@omfgitsrama/video/7055123037179448622,2022-04-01,00:52:07.692315
omfgitsrama,291,1100000,35000000,527500.0,https://www.tiktok.com/@omfgitsrama/video/7055069820701691182,2022-04-01,00:52:07.732421
omfgitsrama,291,1100000,35000000,1300000.0,https://www.tiktok.com/@omfgitsrama/video/7055052934618369326,2022-04-01,00:52:07.769788
omfgitsrama,291,1100000,35000000,160900.0,https://www.tiktok.com/@omfgitsrama/video/7055025841595551022,2022-04-01,00:52:07.814301
omfgitsrama,291,1100000,35000000,142900.0,https://www.tiktok.com/@omfgitsrama/video/7054730833097411887,2022-04-01,00:52:07.865626
omfgitsrama,291,1100000,35000000,132300.0,https://www.tiktok.com/@omfgitsrama/video/7054707910936481071,2022-04-01,00:52:07.903909
omfgitsrama,291,1100000,35000000,486100.0,https://www.tiktok.com/@omfgitsrama/video/7054690761803205935,2022-04-01,00:52:07.940393
omfgitsrama,291,1100000,35000000,1800000.0,https://www.tiktok.com/@omfgitsrama/video/7054673277490515247,2022-04-01,00:52:07.985697
omfgitsrama,291,1100000,35000000,199400.0,https://www.tiktok.com/@omfgitsrama/video/7054348888991583535,2022-04-01,00:52:08.031795
omfgitsrama,291,1100000,35000000,765800.0,https://www.tiktok.com/@omfgitsrama/video/7053962475687103790,2022-04-01,00:52:08.069869
omfgitsrama,291,1100000,35000000,502100.0,https://www.tiktok.com/@omfgitsrama/video/7053892072289389871,2022-04-01,00:52:08.110281
omfgitsrama,291,1100000,35000000,87900.0,https://www.tiktok.com/@omfgitsrama/video/7053859597358124335,2022-04-01,00:52:08.149291
omfgitsrama,291,1100000,35000000,2300000.0,https://www.tiktok.com/@omfgitsrama/video/7053468132358491439,2022-04-01,00:52:08.188824
omfgitsrama,291,1100000,35000000,227400.0,https://www.tiktok.com/@omfgitsrama/video/7053225541226286383,2022-04-01,00:52:08.227734
omfgitsrama,291,1100000,35000000,117900.0,https://www.tiktok.com/@omfgitsrama/video/7053189580387847470,2022-04-01,00:52:08.268967
omfgitsrama,291,1100000,35000000,328200.0,https://www.tiktok.com/@omfgitsrama/video/7052880210219339054,2022-04-01,00:52:08.321178
omfgitsrama,291,1100000,35000000,139500.0,https://www.tiktok.com/@omfgitsrama/video/7052842802799217966,2022-04-01,00:52:08.359265
omfgitsrama,291,1100000,35000000,405200.0,https://www.tiktok.com/@omfgitsrama/video/7052502066891328815,2022-04-01,00:52:08.399883
omfgitsrama,291,1100000,35000000,240000.0,https://www.tiktok.com/@omfgitsrama/video/7052455799725083950,2022-04-01,00:52:08.439610
omfgitsrama,291,1100000,35000000,739200.0,https://www.tiktok.com/@omfgitsrama/video/7052060439525625135,2022-04-01,00:52:08.481893
omfgitsrama,291,1100000,35000000,651900.0,https://www.tiktok.com/@omfgitsrama/video/7051976221361589550,2022-04-01,00:52:08.525141
omfgitsrama,291,1100000,35000000,173300.0,https://www.tiktok.com/@omfgitsrama/video/7051757916642102574,2022-04-01,00:52:08.565501
omfgitsrama,291,1100000,35000000,2100000.0,https://www.tiktok.com/@omfgitsrama/video/7051590718841769262,2022-04-01,00:52:08.606348
omfgitsrama,291,1100000,35000000,1000000.0,https://www.tiktok.com/@omfgitsrama/video/7051013326452788526,2022-04-01,00:52:08.647134
omfgitsrama,291,1100000,35000000,150200.0,https://www.tiktok.com/@omfgitsrama/video/7050984713972141359,2022-04-01,00:52:08.687809
omfgitsrama,291,1100000,35000000,187400.0,https://www.tiktok.com/@omfgitsrama/video/7050961886371646767,2022-04-01,00:52:08.727734
omfgitsrama,291,1100000,35000000,567000.0,https://www.tiktok.com/@omfgitsrama/video/7050635871611194671,2022-04-01,00:52:08.767668
omfgitsrama,291,1100000,35000000,14200000.0,https://www.tiktok.com/@omfgitsrama/video/7050261744278736174,2022-04-01,00:52:08.807842
omfgitsrama,291,1100000,35000000,351600.0,https://www.tiktok.com/@omfgitsrama/video/7050170255259471151,2022-04-01,00:52:08.847822
omfgitsrama,291,1100000,35000000,1800000.0,https://www.tiktok.com/@omfgitsrama/video/7049919020883168558,2022-04-01,00:52:08.887882
omfgitsrama,291,1100000,35000000,122800.0,https://www.tiktok.com/@omfgitsrama/video/7049903369565080879,2022-04-01,00:52:08.929252
omfgitsrama,291,1100000,35000000,296000.0,https://www.tiktok.com/@omfgitsrama/video/7049836166878858543,2022-04-01,00:52:08.970170
omfgitsrama,291,1100000,35000000,190600.0,https://www.tiktok.com/@omfgitsrama/video/7049814349506088239,2022-04-01,00:52:09.010931
omfgitsrama,291,1100000,35000000,897800.0,https://www.tiktok.com/@omfgitsrama/video/7049466428529069358,2022-04-01,00:52:09.058319
omfgitsrama,291,1100000,35000000,1300000.0,https://www.tiktok.com/@omfgitsrama/video/7049144454871272750,2022-04-01,00:52:09.099460
omfgitsrama,291,1100000,35000000,224200.0,https://www.tiktok.com/@omfgitsrama/video/7049105110487813422,2022-04-01,00:52:09.139358
omfgitsrama,291,1100000,35000000,134300.0,https://www.tiktok.com/@omfgitsrama/video/7049078682333498671,2022-04-01,00:52:09.180099
omfgitsrama,291,1100000,35000000,154100.0,https://www.tiktok.com/@omfgitsrama/video/7049046357717519663,2022-04-01,00:52:09.221655
omfgitsrama,291,1100000,35000000,437700.0,https://www.tiktok.com/@omfgitsrama/video/7048815499379182895,2022-04-01,00:52:09.263064
omfgitsrama,291,1100000,35000000,495600.0,https://www.tiktok.com/@omfgitsrama/video/7048664405546061103,2022-04-01,00:52:09.304216
omfgitsrama,291,1100000,35000000,641000.0,https://www.tiktok.com/@omfgitsrama/video/7048373062969888047,2022-04-01,00:52:09.344827
omfgitsrama,291,1100000,35000000,211600.0,https://www.tiktok.com/@omfgitsrama/video/7048296450039778607,2022-04-01,00:52:09.384613
omfgitsrama,291,1100000,35000000,284200.0,https://www.tiktok.com/@omfgitsrama/video/7047591901540797743,2022-04-01,00:52:09.425270
omfgitsrama,291,1100000,35000000,1100000.0,https://www.tiktok.com/@omfgitsrama/video/7047265544189349167,2022-04-01,00:52:09.465359
omfgitsrama,291,1100000,35000000,184200.0,https://www.tiktok.com/@omfgitsrama/video/7047235215525236014,2022-04-01,00:52:09.505464
omfgitsrama,291,1100000,35000000,383900.0,https://www.tiktok.com/@omfgitsrama/video/7046911505664822575,2022-04-01,00:52:09.548122
omfgitsrama,291,1100000,35000000,1300000.0,https://www.tiktok.com/@omfgitsrama/video/7046857193659911471,2022-04-01,00:52:09.589244
omfgitsrama,291,1100000,35000000,216400.0,https://www.tiktok.com/@omfgitsrama/video/7046809670429936942,2022-04-01,00:52:09.629806
omfgitsrama,291,1100000,35000000,607600.0,https://www.tiktok.com/@omfgitsrama/video/7046529343023058223,2022-04-01,00:52:09.670670
omfgitsrama,291,1100000,35000000,202700.0,https://www.tiktok.com/@omfgitsrama/video/7046448666932186414,2022-04-01,00:52:09.720792
omfgitsrama,291,1100000,35000000,481900.0,https://www.tiktok.com/@omfgitsrama/video/7046113953285655855,2022-04-01,00:52:09.766808
omfgitsrama,291,1100000,35000000,497600.0,https://www.tiktok.com/@omfgitsrama/video/7046040668317306158,2022-04-01,00:52:09.808001
omfgitsrama,291,1100000,35000000,140800.0,https://www.tiktok.com/@omfgitsrama/video/7045655270760025391,2022-04-01,00:52:09.849152
omfgitsrama,291,1100000,35000000,2200000.0,https://www.tiktok.com/@omfgitsrama/video/7045454496629181743,2022-04-01,00:52:09.888911
omfgitsrama,291,1100000,35000000,355500.0,https://www.tiktok.com/@omfgitsrama/video/7045382686755589423,2022-04-01,00:52:09.931738
omfgitsrama,291,1100000,35000000,1500000.0,https://www.tiktok.com/@omfgitsrama/video/7045030626776436015,2022-04-01,00:52:09.973730
omfgitsrama,291,1100000,35000000,463600.0,https://www.tiktok.com/@omfgitsrama/video/7044651791870496047,2022-04-01,00:52:10.014202
omfgitsrama,291,1100000,35000000,719000.0,https://www.tiktok.com/@omfgitsrama/video/7044310319187021103,2022-04-01,00:52:10.061025
omfgitsrama,291,1100000,35000000,1100000.0,https://www.tiktok.com/@omfgitsrama/video/7043931696106048814,2022-04-01,00:52:10.103230
omfgitsrama,291,1100000,35000000,472200.0,https://www.tiktok.com/@omfgitsrama/video/7043581695051795759,2022-04-01,00:52:10.143975
omfgitsrama,291,1100000,35000000,4200000.0,https://www.tiktok.com/@omfgitsrama/video/7043075464793165102,2022-04-01,00:52:10.185242
omfgitsrama,291,1100000,35000000,3300000.0,https://www.tiktok.com/@omfgitsrama/video/7042804914896194863,2022-04-01,00:52:10.228077
omfgitsrama,291,1100000,35000000,1100000.0,https://www.tiktok.com/@omfgitsrama/video/7042452036058680622,2022-04-01,00:52:10.273028
omfgitsrama,291,1100000,35000000,336000.0,https://www.tiktok.com/@omfgitsrama/video/7042340468356844846,2022-04-01,00:52:10.321626
omfgitsrama,291,1100000,35000000,2400000.0,https://www.tiktok.com/@omfgitsrama/video/7042074122771549486,2022-04-01,00:52:10.366779
omfgitsrama,291,1100000,35000000,6700000.0,https://www.tiktok.com/@omfgitsrama/video/7041683458556529967,2022-04-01,00:52:10.408141
omfgitsrama,291,1100000,35000000,3900000.0,https://www.tiktok.com/@omfgitsrama/video/7041320442019188014,2022-04-01,00:52:10.452015
omfgitsrama,291,1100000,35000000,3400000.0,https://www.tiktok.com/@omfgitsrama/video/7040971537964584238,2022-04-01,00:52:10.492309
omfgitsrama,291,1100000,35000000,1700000.0,https://www.tiktok.com/@omfgitsrama/video/7040863688278134063,2022-04-01,00:52:10.530961
omfgitsrama,291,1100000,35000000,6900000.0,https://www.tiktok.com/@omfgitsrama/video/7040525521104702767,2022-04-01,00:52:10.570205
omfgitsrama,291,1100000,35000000,315000.0,https://www.tiktok.com/@omfgitsrama/video/7040500752045002030,2022-04-01,00:52:10.610261
omfgitsrama,291,1100000,35000000,4099999.0,https://www.tiktok.com/@omfgitsrama/video/7040269512830291247,2022-04-01,00:52:10.649854
omfgitsrama,291,1100000,35000000,300900.0,https://www.tiktok.com/@omfgitsrama/video/7039897684043566382,2022-04-01,00:52:10.687762
omfgitsrama,291,1100000,35000000,5000000.0,https://www.tiktok.com/@omfgitsrama/video/7039862884909714734,2022-04-01,00:52:10.725852
omfgitsrama,291,1100000,35000000,386900.0,https://www.tiktok.com/@omfgitsrama/video/7039839215030471983,2022-04-01,00:52:10.763890
omfgitsrama,291,1100000,35000000,383100.0,https://www.tiktok.com/@omfgitsrama/video/7039463330746141999,2022-04-01,00:52:10.804438
omfgitsrama,291,1100000,35000000,259300.0,https://www.tiktok.com/@omfgitsrama/video/7039144587239197999,2022-04-01,00:52:10.845594
omfgitsrama,291,1100000,35000000,458000.0,https://www.tiktok.com/@omfgitsrama/video/7039111109193764143,2022-04-01,00:52:10.887676
omfgitsrama,291,1100000,35000000,483100.0,https://www.tiktok.com/@omfgitsrama/video/7039087682294730030,2022-04-01,00:52:10.928602
omfgitsrama,291,1100000,35000000,5700000.0,https://www.tiktok.com/@omfgitsrama/video/7038744849021029679,2022-04-01,00:52:10.970211
omfgitsrama,291,1100000,35000000,122800.0,https://www.tiktok.com/@omfgitsrama/video/7038714064284945710,2022-04-01,00:52:11.012150
omfgitsrama,291,1100000,35000000,146200.0,https://www.tiktok.com/@omfgitsrama/video/7038420746384805166,2022-04-01,00:52:11.057496
omfgitsrama,291,1100000,35000000,190400.0,https://www.tiktok.com/@omfgitsrama/video/7038275445401537839,2022-04-01,00:52:11.099956
omfgitsrama,291,1100000,35000000,8300000.0,https://www.tiktok.com/@omfgitsrama/video/7037898434312949039,2022-04-01,00:52:11.141101
omfgitsrama,291,1100000,35000000,111700.0,https://www.tiktok.com/@omfgitsrama/video/7037539371456810286,2022-04-01,00:52:11.183450
omfgitsrama,291,1100000,35000000,105800.0,https://www.tiktok.com/@omfgitsrama/video/7037320953222958382,2022-04-01,00:52:11.225138
omfgitsrama,291,1100000,35000000,112100.0,https://www.tiktok.com/@omfgitsrama/video/7037294092988239151,2022-04-01,00:52:11.267026
